"N2_PPM","N2O3_PPM","N2O4_PPM","N2O5_PPM","NO2_PPM","NO3_PPM","NO_PPM","O2_PPM","O3_PPM","O_PPM","Phi","T","U:0","U:1","U:2","vtkGhostType","Points:0","Points:1","Points:2"
789953,3.76881e-06,0.0166987,7.72452,230.475,0.0262103,0.531575,209658,150.347,0.000274658,3.07339,344.512,-1.03449,-0.214741,-0.311654,0,-0.059967,-0.00847436,-1.54923e-19
789954,4.01487e-06,0.0168016,7.57375,231.189,0.0257419,0.564615,209658,149.228,0.000272537,3.10663,344.513,-1.01179,-0.187042,-0.304799,0,-0.0594667,-0.00847436,-1.54923e-19
789954,4.20424e-06,0.0168847,7.45302,231.767,0.0253654,0.590084,209658,148.315,0.000270807,3.13355,344.514,-0.992267,-0.132539,-0.291893,0,-0.0589665,-0.00847436,-1.54923e-19
789954,4.4051e-06,0.0169565,7.37889,232.264,0.0250891,0.616695,209658,147.307,0.000268917,3.16241,344.515,-0.96715,-0.0936369,-0.311231,0,-0.0584663,-0.00847436,-1.54923e-19
789955,4.58291e-06,0.0170121,7.33703,232.647,0.0248987,0.640125,209658,146.412,0.000267246,3.18793,344.516,-0.94421,-0.0699536,-0.313126,0,-0.057966,-0.00847436,-1.54923e-19
789955,4.64775e-06,0.0170471,7.28684,232.894,0.0247379,0.649045,209658,146.016,0.000266495,3.1995,344.516,-0.933638,-0.038159,-0.327561,0,-0.0574658,-0.00847436,-1.54923e-19
789955,4.78224e-06,0.0170966,7.24363,233.239,0.0245547,0.66704,209658,145.256,0.000265071,3.22085,344.517,-0.953469,-0.0390011,-0.342693,0,-0.0569655,-0.00847436,-1.54923e-19
789956,5.07624e-06,0.0171935,7.16474,233.905,0.0242183,0.705594,209659,143.747,0.000262254,3.26513,344.519,-0.966692,-0.063594,-0.285639,0,-0.0564653,-0.00847436,-1.54923e-19
789956,5.33984e-06,0.0172989,7.05016,234.632,0.0238116,0.740148,209659,142.324,0.000259585,3.30845,344.52,-0.955162,-0.1115,-0.22928,0,-0.0559651,-0.00847436,-1.54923e-19
789957,5.64863e-06,0.017431,6.89429,235.542,0.0232887,0.780444,209659,140.64,0.000256419,3.36102,344.522,-0.923227,-0.189706,-0.15731,0,-0.0554648,-0.00847436,-1.54923e-19
789958,6.02465e-06,0.0175793,6.72981,236.556,0.0227286,0.828894,209659,138.688,0.000252763,3.42349,344.524,-0.831153,-0.244521,0.0140062,0,-0.0549646,-0.00847436,-1.54923e-19
789959,6.33257e-06,0.0176888,6.60732,237.3,0.0223149,0.868494,209659,137.259,0.000250087,3.47069,344.525,-0.751397,-0.299455,0.141888,0,-0.0544644,-0.00847436,-1.54923e-19
789959,6.59914e-06,0.0177869,6.47999,237.966,0.0219191,0.902809,209660,136.112,0.000247929,3.50995,344.526,-0.691971,-0.356416,0.215583,0,-0.0539641,-0.00847436,-1.54923e-19
789959,6.77985e-06,0.0178351,6.40489,238.291,0.0217022,0.926334,209660,135.634,0.000247026,3.52739,344.527,-0.682261,-0.430831,0.200081,0,-0.0534639,-0.00847436,-1.54923e-19
789959,6.7441e-06,0.0177942,6.41939,238.01,0.0217991,0.922497,209659,136.38,0.000248409,3.50395,344.525,-0.758528,-0.502152,0.147709,0,-0.0529637,-0.00847436,-1.54923e-19
789958,6.59212e-06,0.0177113,6.47535,237.443,0.0220461,0.903772,209659,137.717,0.000250898,3.46145,344.524,-0.825063,-0.529222,0.171503,0,-0.0524634,-0.00847436,-1.54923e-19
789958,6.33968e-06,0.0175921,6.56828,236.628,0.0224257,0.872091,209659,139.556,0.000254326,3.40373,344.522,-0.878408,-0.553276,0.246392,0,-0.0519632,-0.00847436,-1.54923e-19
789957,6.04969e-06,0.0174632,6.68099,235.744,0.0228606,0.835236,209658,141.471,0.000257901,3.34463,344.519,-0.87248,-0.543942,0.307664,0,-0.051463,-0.00847436,-1.54923e-19
789956,5.92441e-06,0.0173925,6.74807,235.257,0.0231025,0.819585,209658,142.48,0.000259787,3.31384,344.518,-0.81934,-0.599356,0.167915,0,-0.0509627,-0.00847436,-1.54923e-19
789956,5.57431e-06,0.0172555,6.90102,234.316,0.0236262,0.774197,209658,144.293,0.000263189,3.2586,344.516,-0.77166,-0.7344,-0.0563071,0,-0.0504625,-0.00847436,-1.54923e-19
789955,5.24368e-06,0.0171179,7.05078,233.367,0.024149,0.731214,209658,146.146,0.000266667,3.20363,344.514,-0.777907,-0.747867,-0.0712431,0,-0.0499622,-0.00847436,-1.54923e-19
789954,4.86286e-06,0.0169653,7.21921,232.31,0.0247438,0.68113,209658,148.201,0.000270525,3.14429,344.512,-0.706843,-0.70635,-0.0607141,0,-0.049462,-0.00847436,-1.54923e-19
789953,4.41631e-06,0.0168016,7.408,231.173,0.0254112,0.621565,209657,150.369,0.000274605,3.08302,344.51,-0.641732,-0.652073,-0.0999728,0,-0.0489618,-0.00847436,-1.54923e-19
789952,3.90098e-06,0.016615,7.62383,229.87,0.026188,0.552089,209657,152.858,0.000279293,3.01493,344.508,-0.588662,-0.612662,-0.164936,0,-0.0484615,-0.00847436,-1.54923e-19
789951,3.44865e-06,0.0164384,7.82232,228.629,0.0269207,0.490677,209657,155.268,0.000283833,2.95131,344.505,-0.566871,-0.593169,-0.196333,0,-0.0479613,-0.00847436,-1.54923e-19
789950,3.06757e-06,0.0162827,7.99696,227.531,0.027573,0.43853,209656,157.406,0.000287865,2.89665,344.503,-0.53903,-0.561558,-0.2009,0,-0.0474611,-0.00847436,-1.54923e-19
789950,2.84311e-06,0.0161983,8.0995,226.934,0.0279471,0.407496,209656,158.518,0.000289967,2.86838,344.502,-0.468104,-0.472138,-0.195284,0,-0.0469608,-0.00847436,-1.54923e-19
789950,2.78303e-06,0.0161915,8.12007,226.887,0.0280061,0.398953,209656,158.526,0.000289988,2.86755,344.502,-0.367395,-0.334949,-0.162654,0,-0.0464606,-0.00847436,-1.54923e-19
789951,3.01202e-06,0.0163263,7.98622,227.841,0.0274879,0.429828,209657,156.569,0.000286304,2.9163,344.504,-0.24496,-0.149888,-0.133224,0,-0.0459604,-0.00847436,-1.54923e-19
789952,3.59956e-06,0.0166284,7.67001,229.964,0.0263023,0.508915,209657,152.323,0.000278314,3.02641,344.508,-0.142619,0.0353883,-0.119548,0,-0.0454601,-0.00847436,-1.54923e-19
789954,4.28304e-06,0.0169542,7.33138,232.236,0.0250457,0.599922,209658,147.769,0.000269755,3.15161,344.513,-0.0921017,0.144399,-0.106135,0,-0.0449599,-0.00847436,-1.54923e-19
789955,4.73195e-06,0.0171593,7.12882,233.655,0.0242855,0.658899,209658,144.853,0.000264288,3.23538,344.515,-0.0907612,0.166143,-0.0895972,0,-0.0444597,-0.00847436,-1.54923e-19
789956,4.86295e-06,0.0172398,7.06021,234.211,0.0240124,0.675708,209659,143.645,0.000262026,3.27038,344.516,-0.0963385,0.149365,-0.105555,0,-0.0439594,-0.00847436,-1.54923e-19
789955,4.40265e-06,0.0170628,7.2743,232.99,0.0247365,0.61474,209658,145.884,0.000266239,3.2028,344.514,-0.112923,0.109214,-0.16346,0,-0.0434592,-0.00847436,-1.54923e-19
789953,3.52205e-06,0.0166328,7.82,230.007,0.0265271,0.498007,209658,151.126,0.000276127,3.05085,344.51,-0.134331,0.0683792,-0.270646,0,-0.0429589,-0.00847436,-1.54923e-19
789949,2.3963e-06,0.0158904,8.88381,224.772,0.0298821,0.34631,209657,159.442,0.000291923,2.82419,344.505,-0.18748,0.104443,-0.423169,0,-0.0424587,-0.00847436,-1.54923e-19
789947,1.61524e-06,0.0152202,9.92779,219.958,0.0331482,0.238619,209657,166.551,0.000305513,2.64451,344.5,-0.259097,0.196021,-0.554757,0,-0.0419585,-0.00847436,-1.54923e-19
789945,1.22993e-06,0.0148423,10.4979,217.195,0.0350271,0.184127,209656,170.827,0.000313691,2.54503,344.497,-0.296678,0.181509,-0.639403,0,-0.0414582,-0.00847436,-1.54923e-19
789944,1.10092e-06,0.014729,10.6264,216.354,0.035542,0.165464,209656,172.457,0.000316786,2.51101,344.495,-0.298726,0.0871391,-0.653496,0,-0.040958,-0.00847436,-1.54923e-19
789945,1.18936e-06,0.0148502,10.3683,217.237,0.0348249,0.177902,209656,171.652,0.000315195,2.53334,344.495,-0.291196,-0.0368741,-0.573248,0,-0.0404578,-0.00847436,-1.54923e-19
789946,1.59521e-06,0.015253,9.5946,220.156,0.0325873,0.235089,209656,168.38,0.00030883,2.61827,344.495,-0.230933,-0.183018,-0.47723,0,-0.0399575,-0.00847436,-1.54923e-19
789947,2.12962e-06,0.0157326,8.66529,223.6,0.0299575,0.309474,209655,164.626,0.000301525,2.72037,344.496,-0.146094,-0.322823,-0.436923,0,-0.0394573,-0.00847436,-1.54923e-19
789949,2.72487e-06,0.0161565,7.87409,226.586,0.0277688,0.390216,209655,161.234,0.000294963,2.81622,344.496,-0.0838566,-0.438254,-0.501819,0,-0.0389571,-0.00847436,-1.54923e-19
789949,3.08369e-06,0.0164281,7.32318,228.493,0.0263097,0.438756,209655,159.408,0.000291392,2.87234,344.496,-0.0421042,-0.516597,-0.56791,0,-0.0384568,-0.00847436,-1.54923e-19
789949,3.08487e-06,0.0164337,7.29186,228.526,0.0262568,0.438642,209655,159.536,0.000291623,2.8707,344.495,-0.0222005,-0.54006,-0.578578,0,-0.0379566,-0.00847436,-1.54923e-19
789949,2.82327e-06,0.0162902,7.49647,227.522,0.0268889,0.403429,209655,161.142,0.000294672,2.82891,344.494,-0.0350758,-0.531044,-0.573606,0,-0.0374563,-0.00847436,-1.54923e-19
789948,2.38081e-06,0.0159893,8.06774,225.407,0.0284492,0.343265,209655,163.473,0.000299189,2.76204,344.494,-0.0538238,-0.486,-0.536661,0,-0.0369561,-0.00847436,-1.54923e-19
789947,1.81044e-06,0.0155763,8.91761,222.482,0.0307423,0.264575,209655,166.253,0.000304637,2.67962,344.494,-0.0728647,-0.377834,-0.459782,0,-0.0364559,-0.00847436,-1.54923e-19
789946,1.32082e-06,0.0151756,9.81663,219.612,0.0331577,0.19552,209656,168.492,0.000309103,2.60912,344.496,-0.0761298,-0.188332,-0.341092,0,-0.0359556,-0.00847436,-1.54923e-19
789946,1.03584e-06,0.0149058,10.5138,217.67,0.0349641,0.154761,209657,169.349,0.000310926,2.57249,344.499,-0.073101,0.0284328,-0.218002,0,-0.0354554,-0.00847436,-1.54923e-19
789946,9.32063e-07,0.0147328,11.1308,216.431,0.0363938,0.140082,209658,168.623,0.000309759,2.56871,344.503,-0.0712478,0.140368,-0.122107,0,-0.0349552,-0.00847436,-1.54923e-19
789947,8.81672e-07,0.0145604,11.7909,215.191,0.0378958,0.133292,209659,167.571,0.000307994,2.56996,344.508,-0.0650534,0.148673,-0.0417441,0,-0.0344549,-0.00847436,-1.54923e-19
789947,8.9785e-07,0.0144851,12.1185,214.653,0.0386097,0.136071,209659,166.805,0.000306663,2.57532,344.511,-0.0530792,0.139835,0.0272678,0,-0.0339547,-0.00847436,-1.54923e-19
789947,9.12276e-07,0.0144668,12.1888,214.522,0.0387646,0.13835,209659,166.681,0.000306453,2.5757,344.512,-0.0408471,0.14526,0.070231,0,-0.0334545,-0.00847436,-1.54923e-19
789947,8.73859e-07,0.0143975,12.3291,214.008,0.0391821,0.13286,209659,167.219,0.000307503,2.56121,344.512,-0.021244,0.133931,0.0877291,0,-0.0329542,-0.00847436,-1.54923e-19
789946,8.17847e-07,0.0143027,12.4931,213.298,0.0397148,0.124765,209659,168.181,0.000309358,2.53801,344.511,-0.00065856,0.0324371,0.0256916,0,-0.032454,-0.00847436,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.0319538,-0.00847436,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.0314535,-0.00847436,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.0309533,-0.00847436,-1.54923e-19
789640,0,0,0,2.04514e-28,1.38709e-31,8.39065e-31,209460,899.998,0.00180288,4.56342e-31,343.25,0.37041,16.8611,0.00323529,0,-0.030453,-0.00847436,-1.54923e-19
789640,0,0,0,2.4623e-28,1.89855e-31,9.93316e-31,209460,899.998,0.00180288,5.49387e-31,343.25,0.465142,17.5195,-0.0317409,0,-0.0299528,-0.00847436,-1.54923e-19
789640,0,0,0,2.49524e-28,1.94988e-31,1.00491e-30,209460,899.998,0.00180288,5.56732e-31,343.25,0.483183,17.419,0.0352518,0,-0.0294526,-0.00847436,-1.54923e-19
789640,0,0,0,2.50429e-28,1.96411e-31,1.00811e-30,209460,899.998,0.00180288,5.58751e-31,343.25,0.583552,17.5072,-0.0213838,0,-0.0289523,-0.00847436,-1.54923e-19
789640,0,0,0,2.51197e-28,1.97364e-31,1.01093e-30,209460,899.998,0.00180288,5.60463e-31,343.25,0.595475,17.5125,-0.0171246,0,-0.0284521,-0.00847436,-1.54923e-19
789640,0,0,0,2.52212e-28,1.99372e-31,1.01427e-30,209460,899.998,0.00180288,5.62726e-31,343.25,0.579692,17.5382,0.00175471,0,-0.0279519,-0.00847436,-1.54923e-19
789640,0,0,0,2.52178e-28,1.99009e-31,1.01433e-30,209460,899.998,0.00180288,5.62652e-31,343.25,0.656994,17.7413,-0.0399743,0,-0.0274516,-0.00847436,-1.54923e-19
789640,0,0,0,2.51307e-28,1.97528e-31,1.01133e-30,209460,899.998,0.00180288,5.60709e-31,343.25,0.510391,17.9875,-0.0291118,0,-0.0269514,-0.00847436,-1.54923e-19
789640,0,0,0,2.47073e-28,1.91186e-31,9.96285e-31,209460,899.998,0.00180288,5.51265e-31,343.25,0.325051,18.4454,-0.0680354,0,-0.0264512,-0.00847436,-1.54923e-19
789640,0,0,0,2.43968e-28,1.86415e-31,9.85303e-31,209460,899.998,0.00180288,5.44341e-31,343.25,0.251773,18.6565,-0.00641646,0,-0.0259509,-0.00847436,-1.54923e-19
789640,0,0,0,2.02261e-28,1.33942e-31,8.31924e-31,209460,899.998,0.00180288,4.51319e-31,343.25,0.0823748,17.9821,-0.00699934,0,-0.0254507,-0.00847436,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.0249504,-0.00847436,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.0244502,-0.00847436,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.02395,-0.00847436,-1.54923e-19
789930,7.83213e-06,0.0143859,6.80855,213.3,0.028386,1.1898,209642,207.265,0.00038072,2.06985,344.411,-0.0392175,1.07806,-0.692011,0,-0.0234497,-0.00847436,-1.54923e-19
789930,9.4826e-06,0.014518,6.57148,214.274,0.0273687,1.43384,209642,205.574,0.000377438,2.09876,344.411,-0.384855,0.99177,-0.781466,0,-0.0229495,-0.00847436,-1.54923e-19
789928,8.11954e-06,0.0140761,7.08326,210.932,0.0293787,1.24448,209641,212.281,0.000390283,2.00034,344.405,-0.425792,0.517118,-0.503098,0,-0.0224493,-0.00847436,-1.54923e-19
789925,6.77475e-06,0.0136879,7.53212,207.966,0.0312283,1.0525,209640,218.317,0.00040186,1.91635,344.399,-0.446107,0.193392,-0.366044,0,-0.021949,-0.00847436,-1.54923e-19
789925,6.30278e-06,0.0135842,7.69919,207.176,0.0318328,0.983452,209640,219.617,0.000404382,1.89694,344.398,-0.537882,-0.0621288,-0.340419,0,-0.0214488,-0.00847436,-1.54923e-19
789925,6.50258e-06,0.0136851,7.62376,207.959,0.031449,1.01101,209640,217.76,0.000400844,1.92045,344.401,-0.690149,-0.318535,-0.404511,0,-0.0209486,-0.00847436,-1.54923e-19
789926,7.15843e-06,0.0139013,7.29794,209.618,0.0302882,1.1057,209641,214.953,0.0003954,1.96101,344.402,-0.835847,-0.565572,-0.544646,0,-0.0204483,-0.00847436,-1.54923e-19
789926,8.23501e-06,0.0141079,6.64816,211.141,0.0285748,1.26292,209640,214.779,0.000394796,1.97809,344.397,-0.948528,-0.784753,-0.729337,0,-0.0199481,-0.00847436,-1.54923e-19
789922,8.53732e-06,0.0139233,5.96244,209.641,0.0277757,1.31845,209636,224.147,0.000412172,1.88262,344.378,-1.10244,-0.93951,-0.87159,0,-0.0194479,-0.00847436,-1.54923e-19
789915,7.25797e-06,0.0132484,5.69112,204.316,0.0290095,1.1481,209632,242.445,0.000446674,1.69515,344.349,-1.28369,-0.907383,-0.867066,0,-0.0189476,-0.00847436,-1.54923e-19
789908,5.65084e-06,0.0125694,5.72196,198.877,0.0309062,0.918023,209628,259.013,0.000478155,1.54277,344.324,-1.42481,-0.696273,-0.782595,0,-0.0184474,-0.00847436,-1.54923e-19
789904,4.59493e-06,0.0121525,5.84385,195.47,0.0323514,0.758889,209625,268.678,0.000496641,1.46073,344.31,-1.47783,-0.639477,-0.656398,0,-0.0179471,-0.00847436,-1.54923e-19
789901,3.86955e-06,0.0118782,5.9608,193.204,0.0334154,0.64657,209624,274.856,0.000508501,1.41058,344.301,-1.61246,-0.752433,-0.415249,0,-0.0174469,-0.00847436,-1.54923e-19
789900,3.50706e-06,0.0117704,6.0343,192.309,0.0339246,0.588701,209624,277.127,0.000512883,1.39212,344.298,-1.67387,-0.596946,-0.330371,0,-0.0169467,-0.00847436,-1.54923e-19
789900,3.30414e-06,0.0117378,6.08384,192.04,0.0341649,0.555436,209624,277.64,0.000513892,1.38737,344.297,-1.6531,-0.434561,-0.348255,0,-0.0164464,-0.00847436,-1.54923e-19
789900,3.23223e-06,0.011767,6.11706,192.288,0.0341848,0.54269,209624,276.677,0.00051207,1.39391,344.299,-1.61687,-0.294899,-0.355701,0,-0.0159462,-0.00847436,-1.54923e-19
789901,3.24859e-06,0.011839,6.14142,192.894,0.034057,0.543778,209625,274.68,0.000508265,1.40846,344.302,-1.54261,-0.0980576,-0.431102,0,-0.015446,-0.00847436,-1.54923e-19
789902,3.30722e-06,0.0119352,6.16959,193.699,0.033865,0.551363,209625,272.041,0.000503236,1.42811,344.307,-1.46462,0.00309226,-0.457251,0,-0.0149457,-0.00847436,-1.54923e-19
789904,3.35952e-06,0.0120408,6.21549,194.582,0.0336857,0.557641,209626,269.045,0.000497539,1.45061,344.311,-1.42612,0.0105905,-0.373005,0,-0.0144455,-0.00847436,-1.54923e-19
789905,3.39419e-06,0.0121469,6.27174,195.466,0.0335302,0.56097,209627,265.976,0.00049171,1.47403,344.316,-1.38428,-0.0538512,-0.202588,0,-0.0139453,-0.00847436,-1.54923e-19
789906,3.45389e-06,0.0122781,6.3355,196.551,0.0333232,0.56781,209628,262.241,0.00048462,1.50334,344.322,-1.37517,-0.162044,0.000226105,0,-0.013445,-0.00847436,-1.54923e-19
789908,3.60686e-06,0.0124417,6.36727,197.893,0.0329572,0.589083,209629,257.941,0.00047644,1.53898,344.329,-1.41665,-0.167759,0.0922735,0,-0.0129448,-0.00847436,-1.54923e-19
789910,3.8359e-06,0.0126143,6.3664,199.297,0.0324946,0.622197,209630,253.666,0.000468303,1.57625,344.335,-1.53098,-0.0778371,0.0563239,0,-0.0124445,-0.00847436,-1.54923e-19
789912,4.07846e-06,0.0127698,6.3551,200.554,0.0320536,0.657531,209631,249.903,0.000461141,1.61034,344.34,-1.67734,-0.0580148,0.0531984,0,-0.0119443,-0.00847436,-1.54923e-19
789912,4.26011e-06,0.012855,6.36023,201.238,0.0318211,0.684427,209631,247.756,0.000457068,1.63005,344.344,-1.85601,-0.098139,0.0397625,0,-0.0114441,-0.00847436,-1.54923e-19
789913,4.37004e-06,0.0128818,6.381,201.451,0.031768,0.701148,209632,246.933,0.000455518,1.63738,344.345,-2.00627,-0.179632,0.035092,0,-0.0109438,-0.00847436,-1.54923e-19
789913,4.37921e-06,0.0128416,6.42615,201.128,0.0319354,0.703402,209632,247.575,0.000456764,1.63067,344.345,-2.0389,-0.283686,0.133925,0,-0.0104436,-0.00847436,-1.54923e-19
789912,4.3852e-06,0.0128121,6.45584,200.889,0.0320553,0.704858,209631,248.075,0.000457733,1.6257,344.344,-1.95147,-0.386319,0.213322,0,-0.00994337,-0.00847436,-1.54923e-19
789913,4.44126e-06,0.0128441,6.44699,201.149,0.0319512,0.713136,209632,247.342,0.000456332,1.63245,344.345,-1.74712,-0.470114,0.258691,0,-0.00944313,-0.00847436,-1.54923e-19
789914,4.67074e-06,0.0129789,6.37567,202.211,0.0314854,0.74538,209632,244.604,0.00045111,1.66048,344.349,-1.45102,-0.463913,0.222654,0,-0.0089429,-0.00847436,-1.54923e-19
789916,4.9723e-06,0.0132082,6.26551,204.045,0.0307048,0.787704,209633,239.811,0.000441952,1.70838,344.355,-1.1823,-0.410083,0.0888277,0,-0.00844266,-0.00847436,-1.54923e-19
789918,5.29649e-06,0.0134058,6.17402,205.592,0.0300543,0.832534,209634,235.737,0.000434196,1.752,344.361,-0.992522,-0.296386,0.0183954,0,-0.00794243,-0.00847436,-1.54923e-19
789919,5.45697e-06,0.0135563,6.12609,206.782,0.0296046,0.85389,209635,232.467,0.000427973,1.78647,344.365,-0.836575,-0.156513,-0.0815438,0,-0.00744219,-0.00847436,-1.54923e-19
789917,5.11584e-06,0.0133135,6.21998,204.874,0.0303597,0.807572,209634,237.608,0.000437752,1.73168,344.358,-0.759899,0.0816963,-0.0640101,0,-0.00694195,-0.00847436,-1.54923e-19
789912,4.37484e-06,0.0127432,6.41682,200.336,0.0321313,0.705612,209631,250.015,0.000461394,1.60883,344.341,-0.660811,0.377482,0.0472585,0,-0.00644172,-0.00847436,-1.54923e-19
789907,3.7989e-06,0.0122511,6.55562,196.336,0.0336556,0.624691,209628,261.182,0.00048272,1.50868,344.325,-0.631532,0.55097,0.337754,0,-0.00594148,-0.00847436,-1.54923e-19
789905,3.68921e-06,0.0121136,6.55746,195.199,0.034012,0.610027,209628,264.615,0.000489264,1.48034,344.319,-0.642696,0.548146,0.624975,0,-0.00544125,-0.00847436,-1.54923e-19
789905,3.76084e-06,0.0121215,6.51128,195.258,0.033888,0.62171,209627,264.751,0.000489496,1.48001,344.318,-0.590171,0.49452,0.779682,0,-0.00494101,-0.00847436,-1.54923e-19
789905,3.84173e-06,0.0121395,6.47321,195.391,0.0337608,0.634278,209627,264.603,0.0004892,1.48247,344.318,-0.516569,0.423415,0.810347,0,-0.00444077,-0.00847436,-1.54923e-19
789906,3.97062e-06,0.0122061,6.42779,195.949,0.0334721,0.654296,209628,263.217,0.000486519,1.49404,344.319,-0.429409,0.35748,0.823118,0,-0.00394054,-0.00847436,-1.54923e-19
789907,4.1004e-06,0.0122715,6.4057,196.463,0.0332594,0.672986,209628,261.798,0.000483819,1.50742,344.321,-0.383497,0.30052,0.780778,0,-0.0034403,-0.00847436,-1.54923e-19
789909,4.47839e-06,0.0124818,6.3236,198.203,0.0324966,0.730051,209629,257.056,0.000474719,1.54785,344.327,-0.395894,0.224264,0.804192,0,-0.00294007,-0.00847436,-1.54923e-19
789911,5.91877e-06,0.0127553,6.119,200.387,0.0311213,0.953115,209630,251.538,0.000464118,1.60138,344.333,-0.518223,0.151361,0.853828,0,-0.00243983,-0.00847436,-1.54923e-19
789913,9.61743e-06,0.0130443,5.64921,202.66,0.0286734,1.53363,209630,246.967,0.000455169,1.65366,344.334,-0.755088,0.0282759,0.95198,0,-0.00193959,-0.00847436,-1.54923e-19
789912,1.50113e-05,0.0130075,5.04783,202.299,0.0263724,2.39837,209628,250.699,0.000461913,1.63307,344.321,-0.998855,-0.242835,1.03043,0,-0.00143936,-0.00847436,-1.54923e-19
789910,1.96719e-05,0.0128716,4.55019,201.155,0.0247132,3.15862,209625,256.24,0.000472144,1.59473,344.306,-1.08009,-0.784134,1.2133,0,-0.000939122,-0.00847436,-1.54923e-19
789909,2.1849e-05,0.0127909,4.31511,200.478,0.0239964,3.51853,209624,259.265,0.00047775,1.57367,344.299,-1.06584,-1.29164,1.74556,0,-0.000438886,-0.00847436,-1.54923e-19
789908,2.23481e-05,0.0127602,4.21928,200.218,0.0237951,3.60305,209623,260.572,0.00048018,1.56445,344.295,-1.05586,-1.48654,1.79167,0,6.13497e-05,-0.00847436,-1.54923e-19
789907,2.22207e-05,0.0127164,4.14422,199.857,0.0237791,3.58863,209623,262.232,0.000483295,1.55167,344.292,-0.930058,-1.31684,1.63741,0,0.000561586,-0.00847436,-1.54923e-19
789905,2.04766e-05,0.0124994,4.18742,198.096,0.0245695,3.33409,209622,267.714,0.000493764,1.50504,344.285,-0.982247,-0.684766,1.53124,0,0.00106182,-0.00847436,-1.54923e-19
789900,1.67861e-05,0.0119783,4.40178,193.833,0.0266413,2.79166,209619,280.037,0.000517401,1.40434,344.268,-1.02471,0.117219,1.43788,0,0.00156206,-0.00847436,-1.54923e-19
789887,9.67748e-06,0.0107883,4.87342,183.72,0.0318134,1.68835,209613,309.177,0.000573647,1.19982,344.231,-1.29467,0.491049,1.32948,0,0.00206229,-0.00847436,-1.54923e-19
789877,4.61134e-06,0.0098607,5.27274,175.514,0.0365174,0.843058,209609,332.597,0.000619166,1.06065,344.2,-1.72789,0.961626,1.09018,0,0.00256253,-0.00847436,-1.54923e-19
789874,2.92914e-06,0.00955062,5.41376,172.687,0.0383414,0.545283,209607,340.652,0.000634899,1.01707,344.189,-2.06616,1.77547,0.355746,0,0.00306277,-0.00847436,-1.54923e-19
789873,2.74573e-06,0.00950984,5.34273,172.302,0.0383974,0.51232,209607,342.388,0.000638225,1.00947,344.186,-2.26065,1.79549,0.215302,0,0.003563,-0.00847436,-1.54923e-19
789873,2.90221e-06,0.00952906,5.2203,172.469,0.0380195,0.540972,209606,342.719,0.000638782,1.00963,344.185,-2.20995,1.66796,0.555302,0,0.00406324,-0.00847436,-1.54923e-19
